ID;Num_Doc;Statement;Type
438:3;Google_Colab_2046;"UX: ""Edit form attributes"" dialog is well hidden**Describe the current behavior**This tiny button, that appears only when form has a title, seems to be the only way to access ""Edit form attributes"" dialog";Claim
438:4;Google_Colab_2046;There should be a more obvious way to access this dialog.;Claim
438:5;Google_Colab_2046;"For example, a good place for it would be ""? ? Form"" cell submenu:<img";Premise
438:6;Google_Colab_2046;"<img width=""497"" alt=""Screen Shot 2021-05-26 at 3 29 18 PM"" src=""https://user-images.githubusercontent.com/2865203/119739573-4a106800-be37-11eb-81d6-6391d0f65ded.png"">For the reference, here is the aforementioned dialog:<img";Premise
439:2;Jupyter_Lab_162;The cell type toolbar should show `-` when cells of different types are selected;Claim
439:3;Jupyter_Lab_162;"<img width=""471"" alt=""screen shot 2016-06-24 at 1 38 03 pm"" src=""https://cloud.githubusercontent.com/assets/2096628/16347178/f049802c-3a10-11e6-9159-62eadc90d268.png"">";Premise
440:1;Jupyter_Lab_191;"Updated JupyterLab about pageWe (@rnetro @roshancvp @matt-bowers ) updated the about page to using `fullPage.js` and want some feedback. This is currently just done using an iFrame pointing to a website hosted using gh-pages, but once I get around to installing the required js and providing the HTML it will be fully embedded within JupyterLab. Let us know what you think!";Non-Argument
440:2;Jupyter_Lab_191;"In addition, these **screenshots are currently acting as placeholders** to show where the actual animated images showing each command will be located.";Non-Argument
440:3;Jupyter_Lab_191;Great work so far folks!;Non-Argument
440:4;Jupyter_Lab_191;"This is done now, right?";Non-Argument
440:5;Jupyter_Lab_191; yessir;Non-Argument
441:2;Jupyter_Lab_227;"I think the circles around ? and ? make them a bit too small :)";Claim
441:3;Jupyter_Lab_227;"Thanks!Here's a mockup of the new version:";Non-Argument
441:5;Jupyter_Lab_227;"Thanks!We're using google's [material icons](https://design.google.com/icons/).The size of the icons are all 20px.";Non-Argument
441:6;Jupyter_Lab_227;"What is the status of this?";Non-Argument
441:7;Jupyter_Lab_227;We still need to implement material icons and change the kernel indicator on the right to a kernel selector.;Claim
441:8;Jupyter_Lab_227;"Wait actually i think issue #320 covers all of this.";Claim
441:9;Jupyter_Lab_227;"That's too broad of an issue to really focus. I'd rather keep track of these specific items here.";Claim
441:10;Jupyter_Lab_227;"Some of this is done in master. I am going to open another issue to track the dropdown styling in the toolbar - basically want to re-style all dropdowns across JLab rather than just the toolbar.";Non-Argument
441:11;Jupyter_Lab_227;"Improve notebook toolbar design## Summary- Style cell type and kernel dropdowns- Clean up vertical height and line-height- Possibly add separators## Original commentWe (@spoorthyv @charnpreetsingh185 @katiewhite360) have created a mockup of the updated notebook toolbar and would like some feedback.We replaced the icons with google's material icons because not only are they more visually appealing, but they are also more intuitive than some of the current icons.We also added sections to the toolbar to add visual separation between the icons. We placed run kernel, interrupt kernel, and restart kernel in one section. Cut cells, copy cells, and paste cells are placed in another section.We moved the kernel functions (run kernel, intterupt kernel, etc.) to after the add new cell icon because they will be used more often than the cut, copy, paste icons. We placed them closer to the left because of their higher importance.During our user tests of we noticed that when multiple users would try to change kernels, they would click the top right kernel label in the toolbar multiple times because they thought it was a dropdown. We decided to change it to actually be a dropdown where you can change kernels.We also want to add an indicator of when the file has been saved";Claim
441:12;Jupyter_Lab_227;"so there is some kind of reaction when the save button is clicked. We placed that indicator after the ""Markdown"" dropdown.";Premise
441:13;Jupyter_Lab_227;"Original notebook toolbar:![screen shot";Premise
441:14;Jupyter_Lab_227;Our mockup:;Premise
441:15;Jupyter_Lab_227;Very much like this design.;Claim
441:16;Jupyter_Lab_227;"Clean, simple, good usage of basic design elements. A few questions:- What icon set are you using?- What font size are the icons?";Premise
442:2;Jupyter_Lab_234;This is related to, though not identical to;Non-Argument
442:3;Jupyter_Lab_234;"Chris and I are working on adding support for this in phosphor right now.";Non-Argument
442:5;Jupyter_Lab_234;There should be a way for the user to know which main element is currently focused, right now if you've moved out or even blinked away for a few minutes, you basically have to keep on clicking again;Claim
442:6;Jupyter_Lab_234;to make sure your typing will go to the right place.;Premise
442:7;Jupyter_Lab_234;I think this is pretty critical, I'll tag it for 0.99 for now.;Claim
442:8;Jupyter_Lab_234;Provide some visual feedback on what tab/object is currently focused;Premise
442:9;Jupyter_Lab_234;All OS window managers provide visual highlights for the active window (more or less prominent, more or less configurable, but they all give _something_).;Premise
442:10;Jupyter_Lab_234;" #636, the ""current"" (most recently focused) widget in the dock panel gets styled.";Premise
442:11;Jupyter_Lab_234;Fixed by #636;Claim
443:5;Jupyter_Lab_268;that seem unnatural to me;Claim
443:6;Jupyter_Lab_268;because of the parenthesis,;Premise
443:7;Jupyter_Lab_268;I'm not sure how to make it better.;Claim
443:8;Jupyter_Lab_268;Putting the number in parens is a standard thing to do when you have conflicting filenames when downloading, at least for Chrome on OS X,;Premise
443:9;Jupyter_Lab_268;The Jupyter Console looks great !;Claim
443:10;Jupyter_Lab_268;I guess the `Python 3` part is the kernel name;Claim
443:11;Jupyter_Lab_268;it does not seem to reflect the execution number.;Claim
443:12;Jupyter_Lab_268;I also found Myself, trying to hove the tab to get a tooltip explaining, I don't know if we have API to set an `alt` text on a tab, but I was just wondering if it would be a good idea.;Claim
443:13;Jupyter_Lab_268;JupyterLab Console Tab title question.;Claim
443:15;Jupyter_Lab_268;The `(1)` just means it's the first console you have open. Right now, the version of phosphor we are using doesn't have tooltips, but the mono repo version will, so we can add a more helpful tooltip.;Premise
443:16;Jupyter_Lab_268;We can and should also decide, across the board, how we want to deal titles of various entities in tabs.;Claim
444:2;Jupyter_Lab_303;"Just confirmed this still happens, and the current notebook does what @Carreau says.";Claim
444:3;Jupyter_Lab_303;"I agree we should follow the classic notebook on this.";Claim
444:5;Jupyter_Lab_303;This is arguable, I'm just filling it;Claim
444:6;Jupyter_Lab_303;as this is a difference in behavior with the old notebook:;Premise
444:7;Jupyter_Lab_303;The reasoning being that split/merge should be inverse functions, and that merge does append a newline.;Claim
445:3;Jupyter_Lab_447;(1) Some ideas: perhaps even a temporary indication, such as the command entry in the command palette blinking once or twice when executed, would help provide visual feedback that a command was executed. And then once the command is executed, deselect the command, but leave the filter left in place and selected, as is currently done.;Claim
445:4;Jupyter_Lab_447; `Cmd+Shift+P` always opening, and `Esc` closing when the palette is focused.;Non-Argument
445:6;Jupyter_Lab_447;"I think this can be closed.";Claim
445:7;Jupyter_Lab_447;"This was not addressed, but I'll open another issue for it.";Non-Argument
445:8;Jupyter_Lab_447;Right now the command palette has some awkward interactions:;Claim
445:9;Jupyter_Lab_447;"When you open the CP with Command+Shift+P, it focuses the search field and you can type and press enter to run the command. But there is no visual indication the command was run. The search field is still populated/filtered and the original selected item is still selected. Running a command should completely reset the search field and selection.- After you run a command, you can't keep working on your previous activity as the CP is still focused. We should focus the previous activity.- If you ran a command, go back to your activity and they try to run another command, the CP collapses. This makes it impossible to run multiple commands in a row. Command+Shift+P should always _open_ (not toggle) the CP.";Premise
445:10;Jupyter_Lab_447;I have no strong opinion on this either way.;Claim
445:11;Jupyter_Lab_447;I think the best course of action is to allow the command to decide what should get focus.;Claim
445:12;Jupyter_Lab_447;Some of us talked about this briefly as Scipy and seemd to agree `Cmd+Shift+P` should always open the command palette instead of toggle it;Claim
445:13;Jupyter_Lab_447;And `Esc` should probably close it.;Claim
445:14;Jupyter_Lab_447;The input field is focused and selected _before_ the command is run. So if the command execution sets focus to something, that thing will remain focused. In general, the command palette has no way of knowing what was previously focused;Premise
445:15;Jupyter_Lab_447;What you describe _used_ to be the behavior;Claim
445:16;Jupyter_Lab_447;We opted with the current behavior as this is what sublime does (except that sublime closes the palette on each command execution).;Premise
445:18;Jupyter_Lab_447;this was a bad idea.;Claim
445:19;Jupyter_Lab_447;The command itself should focus if desired, but the command palette wouldn't know where to focus.;Claim
446:3;Jupyter_Lab_680;"Congrats on getting the phosphor mono-repo in!!!I had a feeling some of that was involved. But just so I don't waste my time discussing accidental design changes, could you clarify what aspects of the recent design changes were a deliberate choice?";Non-Argument
446:4;Jupyter_Lab_680;I don't think there were any deliberate design changes, except for maybe the search icon in the command palette input field.;Claim
446:6;Jupyter_Lab_680;Any ETA on when this stuff will be resolved - it sort of blocks further design work as I plug back in with students...;Claim
446:7;Jupyter_Lab_680;"If this is a priority item, I can stop working on third party extensions and do this first.  Otherwise, Darian is back on Monday.";Non-Argument
446:9;Jupyter_Lab_680;"Remember, we still have discussion to hash out on https://github.com/jupyter/jupyterlab/issues/647 about styling...";Non-Argument
